8.171227544,2.138790267,34.31139379,54.40021717,56.95174218,41.48666805,14.70180942,26.05423945,56.24158565,37.79315875,60.10373449,103.7675422,63.62587877,34.00141071,25.97013212,22.18208525,58.02711042,91.26089886,76.24170402,36.85705924,36.56338839,53.58615898,41.40551216,21.53224837,117.993914,86.87822721,39.2601102,62.90663223,33.55569616,34.11569154,116.5112601,125.7812293,78.70640928,55.52710835,47.05441097,52.33355254,24.86355046,22.84081699,31.4778238,60.1423649,18.40173428,13.74388145,23.4971335,35.28688703,41.17931958,5.455927057,38.90397624,35.22724922,45.87213555,50.59424202,57.47986699,76.56109575,12.64428714,42.52672482,29.7885545,28.56617863,66.32713535,68.4957791,60.24499423,71.07687312,44.51813089,30.93443389,57.83256807,75.78678517,57.70973608,44.1419152,57.00371458,60.989503,55.90474909,62.1147601,65.56207252,37.30134362,39.14308454,31.37536553,49.77018924,46.32963847,50.89034315,18.09875274,26.65493789,58.67419586,39.46987681,41.0597481,67.97887741,67.75676256,26.61297383,57.81668612,61.7309725,49.67695787,67.85587396,75.03664287,41.32653133,16.53097734,6.2048026,25.96658574,15.9472962,45.22105869,33.90290837,25.30310669,12.76007927,19.18992689,51.88696093,52.14873788,47.04843388,30.13366089,27.43733884,21.16568507,32.70629633,40.91937895,47.15707991,48.00605921,28.14589661,27.00763445,79.79125053,83.42161662,63.42786333,58.98079781,63.98786951,44.06961421,17.99667021,21.00871124,52.22673728,81.02660674,0
8.171227544,2.138790267,34.31139379,54.40021717,56.95174218,41.48666805,14.70180942,26.05423945,56.24158565,37.79315875,60.10373449,103.7675422,63.62587877,34.00141071,25.97013212,22.18208525,58.02711042,91.26089886,76.24170402,36.85705924,36.56338839,53.58615898,41.40551216,21.53224837,117.993914,86.87822721,39.2601102,62.90663223,33.55569616,34.11569154,116.5112601,125.7812293,78.70640928,55.52710835,47.05441097,52.33355254,24.86355046,22.84081699,31.4778238,60.1423649,18.40173428,13.74388145,23.4971335,35.28688703,41.17931958,5.455927057,38.90397624,35.22724922,45.87213555,50.59424202,57.47986699,76.56109575,12.64428714,42.52672482,29.7885545,28.56617863,66.32713535,68.4957791,60.24499423,71.07687312,44.51813089,30.93443389,57.83256807,75.78678517,57.70973608,44.1419152,57.00371458,60.989503,55.90474909,62.1147601,65.56207252,37.30134362,39.14308454,31.37536553,49.77018924,46.32963847,50.89034315,18.09875274,26.65493789,58.67419586,39.46987681,41.0597481,67.97887741,67.75676256,26.61297383,57.81668612,61.7309725,49.67695787,67.85587396,75.03664287,41.32653133,16.53097734,6.2048026,25.96658574,15.9472962,45.22105869,33.90290837,25.30310669,12.76007927,19.18992689,51.88696093,52.14873788,47.04843388,30.13366089,27.43733884,21.16568507,32.70629633,40.91937895,47.15707991,48.00605921,28.14589661,27.00763445,79.79125053,83.42161662,63.42786333,58.98079781,63.98786951,44.06961421,17.99667021,21.00871124,52.22673728,81.02660674,0
7.888611769,14.84483191,18.06570597,51.22022731,58.97748658,53.74373858,49.61733373,33.35020129,39.78176167,31.06612528,22.43917629,50.13099424,50.49028033,54.96563201,36.18869179,32.0355869,20.73467662,8.269304206,34.02703616,62.53530348,99.98508936,101.4370745,65.09579366,14.60975972,24.63685076,87.02303435,98.95818663,17.17873328,31.45799661,47.20483999,87.81088896,95.58662465,71.14124837,91.10698817,66.34252012,113.3277132,85.57643219,35.46900002,19.46001895,40.51526741,45.89574984,19.12801404,37.21072536,51.01506656,144.1729539,155.7143485,160.1204931,118.4548776,100.5975987,106.0002508,51.28038814,66.78296799,117.0852325,140.3825594,113.3259375,56.7561164,28.15564789,62.47606652,51.50322909,113.1879282,104.4827131,58.88127291,15.9035815,22.47213381,36.28515825,29.03513691,33.139002,50.19254034,37.31885205,16.29925586,29.98706598,38.89363995,31.98945346,45.85591507,38.92474742,52.14814672,63.84805088,53.31415772,44.80638814,29.18589398,52.50195978,38.77980942,58.88883991,52.47540827,27.65951489,23.08035938,40.33680707,25.43899609,18.59157366,11.40391498,2.645930148,18.35327469,69.95393685,73.28978575,3.465461355,35.18952204,59.51665887,40.40431357,30.73723165,89.15520798,14.70311557,78.24454274,66.11247558,57.84128644,42.83434302,59.20700086,78.98019394,8.619512191,8.347396541,44.12224797,32.07439654,34.5481788,53.52327604,16.61245951,44.46014714,39.73138629,15.41091315,18.01089062,11.13637129,57.58844125,41.43309146,30.93532149,0
37.41531876,35.15439092,24.8284043,22.78769623,22.33071871,0.512707084,36.22372202,32.0899883,36.38631143,7.17476886,53.88692294,107.4639076,106.0440771,24.8646691,33.7595483,14.24728853,51.81085055,72.13991306,109.4966112,112.2253505,48.95589556,22.88841496,58.58078231,91.61283227,60.85860399,107.9013455,111.7932464,73.09798612,53.58396711,90.88309047,97.30556374,41.0371431,41.3659071,28.40612815,119.545176,118.0228076,27.25392864,43.14141773,40.73422764,59.9159031,48.24037851,111.1633373,80.84354473,54.84479847,38.00952356,54.98363499,93.07688083,91.93652355,25.04956059,103.9381534,48.96639137,45.98264226,73.45526522,50.9864693,51.88932703,62.54858561,34.91332188,37.24055613,50.83483391,47.08293161,35.19652812,18.36050481,27.14244423,54.58828809,57.02177204,51.95631316,36.95469632,17.01566074,34.28732047,36.51843825,24.45932642,65.11341649,75.10902819,94.02176094,59.43819424,34.26746053,33.54235078,23.41462424,49.960053,54.4834533,46.50960875,36.95110894,13.21782126,46.62839159,65.65264365,36.15812311,37.62040236,34.03444954,13.2066559,20.95292447,32.711962,30.07254633,26.0428918,29.99831034,45.88561653,56.41779818,28.2951873,15.14392688,33.07086121,43.85553237,81.22602447,56.41878463,39.93361519,64.55779119,38.06348753,52.13685537,52.65201087,12.123282,10.57595397,15.07215516,30.22528075,54.83558111,69.66743233,62.55945384,43.6125726,31.58656475,34.51957188,36.44816685,30.47004003,74.17401017,49.7984018,51.18111135,0
22.01933109,11.65649075,27.58493001,38.80464169,22.75344512,35.29636547,39.32455269,28.09682987,30.99332791,52.36681579,29.58070585,17.54439501,29.68857341,43.44049981,48.29600743,75.67799837,39.28865003,53.8583385,60.99699639,43.88050493,15.52806019,17.36381677,41.70346431,148.5587302,177.6123193,118.4090627,85.41482129,52.13111095,48.30396866,23.6464395,84.76623543,75.17913225,38.52902109,43.28401285,18.99726777,40.77923293,32.11065052,9.116916264,54.11549701,79.44067467,70.9242531,26.77167002,17.91994224,11.9456765,41.16837601,51.09205868,87.09365703,25.31699013,70.04208004,115.8348557,84.43558834,29.3018395,65.24605538,60.51650002,53.89201994,74.59785361,40.04969871,51.51160002,36.3004888,46.69479439,32.98419746,30.82762159,6.638689827,12.57086275,22.68431885,66.24473174,102.3888739,93.92503979,39.22027896,27.62598553,26.90089394,24.00191633,29.67381831,25.29291159,21.37610287,54.15866507,42.19051038,27.92086928,19.4674583,10.24976189,25.50101141,13.88688493,45.19390412,52.57988755,68.34804802,93.28081617,39.70392836,38.13258538,53.50922832,36.83792532,25.57325332,39.58510812,81.32560186,82.64722563,38.02886012,29.62366331,16.58455009,45.90955232,9.196890206,35.80382359,23.27891983,41.84695915,47.39749418,30.21857569,35.6766056,31.82087834,42.70672823,21.12786173,29.46402406,41.08084289,41.05979859,13.19629169,32.57243444,52.18305911,27.51125234,22.88760366,43.12300924,67.26602328,50.12814874,74.76563754,100.6994725,69.58399135,0
57.96534543,6.337738134,22.14116267,10.158074,23.42988697,41.91339752,56.02425696,14.23510897,30.20846639,9.915225486,23.19315303,78.89301033,69.8178207,41.75706041,23.24714303,11.35264884,63.98637503,122.6842087,116.1645679,18.82817007,32.53646051,54.58019558,11.04290162,99.85867473,104.2705834,126.5418201,101.9739894,96.9130381,62.0627044,8.566225986,67.69269224,110.6406204,97.11119798,86.05726473,52.29804035,35.89244911,57.01874524,54.92446938,69.62605802,41.88160689,22.3848277,38.31537099,52.6401766,84.71653862,40.15677079,35.79673748,35.93182042,30.54873437,49.63631584,12.9402553,71.20686084,104.3941662,34.21015458,42.25428892,52.29023497,13.59643542,57.24360806,27.84112917,52.62957458,44.20145006,26.64438943,24.53810045,38.09782672,40.94092638,27.25195008,59.03564573,38.89748657,21.48592999,43.77022782,50.6561691,43.19598135,30.60523131,32.88707233,15.15791733,52.61405238,37.47508253,37.46722343,47.45549636,29.8249314,27.04193637,29.44811256,53.11415318,48.84012852,53.64810206,54.4188687,37.75795665,12.75447061,16.30648743,21.07763881,32.34112912,34.85205593,30.42518374,17.67754221,51.11702387,85.58930418,50.86037972,27.8368953,19.75511118,6.427302332,16.40169723,42.84638686,63.20139815,52.64248598,19.11900494,14.65165998,19.95798455,5.38180591,24.14365095,16.91759071,16.54692639,19.69399369,19.21466639,53.88918694,45.80602919,12.07526583,50.5602717,48.42889057,60.38798045,28.77720356,44.82764173,22.3650533,16.63276404,0
69.42653155,4.757207488,57.72513663,67.43606046,40.45745037,23.62925295,71.58904335,37.46987696,42.84141482,59.03473728,65.32312723,105.9552726,55.3330938,72.96630002,63.35553353,31.77762239,34.14210639,28.1641512,50.14928357,64.70384386,46.84737665,32.57435147,31.85713282,79.02435895,88.03826999,20.29649503,25.71366176,12.05023357,42.02322288,70.92304186,81.54128676,70.02538326,69.8281529,87.93071461,83.3509365,14.66459042,67.84659795,82.3487838,21.44357187,56.25160048,102.6014,90.05756283,78.65358798,92.29006111,95.63586395,86.93728452,116.2096779,51.79346827,5.175033976,21.28981272,50.7592163,64.61592684,116.5175224,131.3348416,23.11804336,66.62019305,83.0965287,115.3470943,135.4188642,123.2590049,88.88499041,11.78100103,11.58764317,18.66359949,14.4266301,50.57030661,39.59573956,10.58763392,23.71652745,25.40776184,20.49778251,36.04281518,64.81454019,61.39558107,19.68185347,33.43230309,47.69590638,8.120145218,12.39505455,19.79107778,29.96057827,20.96724924,31.79658131,63.473355,66.24129894,23.83184289,33.84540743,55.3078306,67.59271146,32.72828662,44.11985489,39.25862752,27.00907981,18.76490647,6.117931557,49.04802865,36.0125829,34.16258712,17.23872438,50.45711606,56.77723639,43.46650917,16.56222912,60.05398612,77.76908394,33.72538167,41.88953895,21.47108673,5.536266927,5.924076961,33.90779376,49.78333749,54.24875587,95.76914243,99.94361272,39.68811823,24.85038446,32.71570721,61.48518927,58.04688544,36.14191192,3.907510132,0
58.11009362,26.06561292,35.43831389,31.69084859,22.72369251,33.44090193,23.94220968,40.50749622,68.53018798,71.56786175,7.517907217,66.73929669,87.37063774,65.30855003,11.7725427,48.08049159,59.00401114,80.83885838,17.27776722,82.9721191,76.18797056,57.67696152,76.8778681,24.98857338,54.21943831,43.89158739,13.48001319,16.28572466,23.46073619,36.98445217,110.5455494,82.14079804,38.82162302,26.80693137,77.27979878,64.36944885,67.27161657,115.8344725,98.25179575,59.65156425,78.64219187,76.1516067,13.71559957,87.57698252,55.84283905,32.00208947,49.03598958,9.835725838,61.83343981,93.0024681,90.06300692,83.41863442,92.69833574,110.9269549,96.18310798,38.38503069,65.72962187,81.60362234,83.51804409,33.5872507,71.6102568,12.79374879,23.6877901,23.04252822,7.950717248,36.40083692,16.13687317,33.97508737,55.35006608,58.75845401,44.27990865,84.05779692,44.56302478,78.10633776,69.10248921,45.26005375,46.45601424,15.72296736,22.88455202,30.97779635,24.34058508,43.69045021,89.64134648,62.60241733,21.32815878,53.34720576,54.64063257,23.25504692,31.81739822,36.83169092,38.18621691,23.80634034,7.665175255,28.08469627,35.04309962,44.63734746,66.31502838,59.74190671,69.27307471,77.41373188,23.50190865,16.82418923,18.83560826,46.45980297,30.58783069,14.96760816,50.1923396,58.43118489,25.35742867,14.05371384,18.39631318,69.1000334,36.53950033,33.6636915,24.83119243,21.32757911,32.26905398,43.60096121,45.48146221,60.74123042,31.84154154,30.97688059,0
38.70136047,20.25435053,13.65694691,45.8548396,74.78256893,66.42487049,27.07937901,13.94534151,40.54975353,40.39298125,44.04154208,95.08469142,115.7900327,39.81025301,46.45764047,78.92409596,52.61448634,91.92163649,91.82304501,18.10729276,14.17355328,22.1465606,55.14498385,57.40062603,49.28627161,63.88293209,44.41810056,65.04971011,74.40687767,66.97612311,20.96128468,81.64637789,125.6459883,143.5699755,61.35002858,19.49445028,10.09374109,33.03873048,15.87429254,47.15814227,26.82436198,32.29539403,52.03947124,61.87504144,14.97258411,78.94200146,85.27649211,66.26659962,112.584383,66.26194214,15.91753554,52.44571189,56.04985706,69.72584032,81.95974992,50.29479613,14.33425837,38.1511865,95.52872555,98.86156908,72.84314208,31.21226424,39.82762873,42.40939271,13.77684683,28.9775615,14.21438447,40.77066019,42.0292647,42.0734076,40.47451664,36.55529316,54.45338484,55.59122617,28.0880891,69.74867488,63.00215977,39.53638128,52.80501966,52.32397993,30.13036566,64.92082459,68.30892596,20.91342731,26.23524445,78.25830171,64.61596124,38.46802534,29.74925445,47.19886998,44.29756866,21.42737178,36.87648072,50.90006053,83.63350063,84.42287085,44.27989039,31.61919138,31.50917604,38.54248896,70.99670832,65.94612304,72.77777363,36.71244876,39.24404002,38.41383782,43.24948377,49.4290793,37.88727241,27.37854674,84.5368299,63.03395332,39.93845953,73.87449512,78.92639227,25.94859911,57.78587915,91.08738749,79.89237303,86.03578586,78.90911175,38.84590716,0
47.65839503,31.79030772,5.129076509,76.46014074,83.62821229,36.27875039,28.29447376,23.70444701,44.22922555,15.75796663,81.98365407,133.3555826,105.8275076,27.91233449,40.99706215,59.29200796,51.89615204,39.44473445,55.756274,60.62903027,42.74138681,13.19696484,44.29798066,45.97548868,80.16646498,88.14293384,79.56231199,51.13150059,21.12474982,44.41814339,53.76992035,19.90090271,24.03023908,33.27291301,45.8044431,61.87554647,59.22611906,55.0195914,84.1739329,124.8042786,113.3803851,109.2988391,63.66599822,25.20265366,109.0270274,82.6300314,36.68438511,9.702586041,11.96847647,73.22892568,115.7018288,83.74650428,56.59070202,18.26116624,96.70953575,108.7346338,68.42219607,63.96800945,49.97381176,54.35779326,144.489715,42.2924515,64.90946132,48.83401283,41.55077247,12.24617644,34.08856292,42.77017723,15.44638198,14.76873133,19.85690838,47.46582031,31.18831441,45.85164639,34.08132569,19.87078081,66.44281442,71.0483548,11.04783874,57.79436247,53.99513318,56.7975976,52.86097241,32.72926961,16.88025694,38.03158255,12.12386393,42.64100353,30.05151416,24.46683658,35.88173788,33.8511617,32.17234024,34.53215002,47.4238821,27.35468272,21.37906405,42.28687275,32.12513337,54.23475626,79.79853042,30.8194903,16.96215509,44.65181586,57.06087489,52.97842034,21.31825574,59.12055653,39.40887477,39.90275504,20.03805693,25.84063126,59.35472941,43.1265021,28.79294208,40.91849259,34.57259745,81.80936534,94.26353933,37.42561384,42.66983999,33.44295634,0
